row,Period,Năm,Tháng,BU,GEO,Province2,Product,Brand Lv1,Brand Lv2,Price Class,Qty,Revenue
180221,2021-03,2021,3,CellphoneS,Miền Trung,Dak Lak,Laptop,Acer,Acer,16M - 20M,15,244450569
180222,2021-03,2021,3,CellphoneS,Miền Trung,Dak Lak,Laptop,Acer,Acer,20M - 25M,22,381630000
180223,2021-03,2021,3,CellphoneS,Miền Trung,Gia Lai,Laptop,Acer,Acer,14M - 16M,3,40913181
180224,2021-03,2021,3,CellphoneS,Miền Trung,Gia Lai,Laptop,Acer,Acer,8M - 10M,3,24520908
180225,2021-03,2021,3,CellphoneS,Miền Trung,Gia Lai,Laptop,Acer,Acer,>25M,6,129763638
180226,2021-03,2021,3,CellphoneS,Miền Trung,Gia Lai,Laptop,Acer,Acer,16M - 20M,4,63921224
180227,2021-03,2021,3,CellphoneS,Miền Trung,Gia Lai,Laptop,Acer,Acer,20M - 25M,9,158937663
180228,2021-03,2021,3,CellphoneS,Miền Trung,Khanh Hoa,Laptop,Acer,Acer,10M - 12M,9,80948184
180229,2021-03,2021,3,CellphoneS,Miền Trung,Khanh Hoa,Laptop,Acer,Acer,12M - 14M,9,93456822
180230,2021-03,2021,3,CellphoneS,Miền Trung,Khanh Hoa,Laptop,Acer,Acer,14M - 16M,12,158783178
180231,2021-03,2021,3,CellphoneS,Miền Trung,Khanh Hoa,Laptop,Acer,Acer,8M - 10M,9,79827276
180232,2021-03,2021,3,CellphoneS,Miền Trung,Khanh Hoa,Laptop,Acer,Acer,>25M,5,109565585
180233,2021-03,2021,3,CellphoneS,Miền Trung,Khanh Hoa,Laptop,Acer,Acer,16M - 20M,8,129639480
180234,2021-03,2021,3,CellphoneS,Miền Trung,Khanh Hoa,Laptop,Acer,Acer,20M - 25M,5,89036014
180235,2021-03,2021,3,CellphoneS,Miền Trung,Kon Tum,Laptop,Acer,Acer,14M - 16M,2,25981818
180236,2021-03,2021,3,CellphoneS,Miền Trung,Kon Tum,Laptop,Acer,Acer,>25M,6,125127270
180237,2021-03,2021,3,CellphoneS,Miền Trung,Kon Tum,Laptop,Acer,Acer,16M - 20M,6,94450911
180238,2021-03,2021,3,CellphoneS,Miền Trung,Kon Tum,Laptop,Acer,Acer,20M - 25M,6,107945454
180239,2021-03,2021,3,CellphoneS,Miền Trung,Lam Dong,Laptop,Acer,Acer,10M - 12M,6,59950911
180240,2021-03,2021,3,CellphoneS,Miền Trung,Lam Dong,Laptop,Acer,Acer,12M - 14M,1,8990909
180241,2021-03,2021,3,CellphoneS,Miền Trung,Lam Dong,Laptop,Acer,Acer,14M - 16M,6,83585454
180242,2021-03,2021,3,CellphoneS,Miền Trung,Lam Dong,Laptop,Acer,Acer,8M - 10M,8,67698912
180243,2021-03,2021,3,CellphoneS,Miền Trung,Lam Dong,Laptop,Acer,Acer,>25M,9,193036368
180244,2021-03,2021,3,CellphoneS,Miền Trung,Lam Dong,Laptop,Acer,Acer,16M - 20M,12,189208638
180245,2021-03,2021,3,CellphoneS,Miền Trung,Lam Dong,Laptop,Acer,Acer,20M - 25M,27,465607866
180246,2021-03,2021,3,CellphoneS,Miền Trung,Ninh Thuan,Laptop,Acer,Acer,10M - 12M,1,10809091
180247,2021-03,2021,3,CellphoneS,Miền Trung,Ninh Thuan,Laptop,Acer,Acer,14M - 16M,8,112654544
180248,2021-03,2021,3,CellphoneS,Miền Trung,Ninh Thuan,Laptop,Acer,Acer,8M - 10M,2,18163636
180249,2021-03,2021,3,CellphoneS,Miền Trung,Ninh Thuan,Laptop,Acer,Acer,16M - 20M,4,64690908
180250,2021-03,2021,3,CellphoneS,Miền Trung,Phu Yen,Laptop,Acer,Acer,10M - 12M,4,37054544
180251,2021-03,2021,3,CellphoneS,Miền Trung,Phu Yen,Laptop,Acer,Acer,12M - 14M,2,23618182
180252,2021-03,2021,3,CellphoneS,Miền Trung,Phu Yen,Laptop,Acer,Acer,14M - 16M,2,27981818
180253,2021-03,2021,3,CellphoneS,Miền Trung,Phu Yen,Laptop,Acer,Acer,8M - 10M,6,49581819
180254,2021-03,2021,3,CellphoneS,Miền Trung,Phu Yen,Laptop,Acer,Acer,16M - 20M,15,241862730
180255,2021-03,2021,3,CellphoneS,Miền Trung,Phu Yen,Laptop,Acer,Acer,20M - 25M,10,177616162
180256,2021-03,2021,3,CellphoneS,Miền Trung,Quang Ngai,Laptop,Acer,Acer,14M - 16M,3,40336362
180257,2021-03,2021,3,CellphoneS,Miền Trung,Quang Ngai,Laptop,Acer,Acer,8M - 10M,6,46309092
180258,2021-03,2021,3,CellphoneS,Miền Trung,Quang Ngai,Laptop,Acer,Acer,16M - 20M,9,137809095
180259,2021-03,2021,3,CellphoneS,Miền Trung,Quang Ngai,Laptop,Acer,Acer,20M - 25M,9,160281819
180260,2021-03,2021,3,CellphoneS,Miền Trung,Quang Nam,Laptop,Acer,Acer,10M - 12M,9,85857273
180261,2021-03,2021,3,CellphoneS,Miền Trung,Quang Nam,Laptop,Acer,Acer,12M - 14M,1,8990909
180262,2021-03,2021,3,CellphoneS,Miền Trung,Quang Nam,Laptop,Acer,Acer,14M - 16M,3,40336362
180263,2021-03,2021,3,CellphoneS,Miền Trung,Quang Nam,Laptop,Acer,Acer,>25M,2,48890910
180264,2021-03,2021,3,CellphoneS,Miền Trung,Quang Nam,Laptop,Acer,Acer,16M - 20M,4,63112726
180265,2021-03,2021,3,CellphoneS,Miền Trung,Quang Nam,Laptop,Acer,Acer,20M - 25M,5,89311363
180266,2021-03,2021,3,CellphoneS,Miền Trung,Hue,Laptop,Acer,Acer,10M - 12M,9,87890910
180267,2021-03,2021,3,CellphoneS,Miền Trung,Hue,Laptop,Acer,Acer,14M - 16M,2,25983025
180268,2021-03,2021,3,CellphoneS,Miền Trung,Hue,Laptop,Acer,Acer,8M - 10M,9,70830000
180269,2021-03,2021,3,CellphoneS,Miền Trung,Hue,Laptop,Acer,Acer,>25M,9,193418181
180270,2021-03,2021,3,CellphoneS,Miền Trung,Hue,Laptop,Acer,Acer,16M - 20M,2,32290910
180271,2021-03,2021,3,CellphoneS,Miền Trung,Hue,Laptop,Acer,Acer,20M - 25M,6,103038180
180272,2021-03,2021,3,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,10M - 12M,12,113457272
180273,2021-03,2021,3,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,12M - 14M,4,42418182
180274,2021-03,2021,3,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,14M - 16M,2,26436363
180275,2021-03,2021,3,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,8M - 10M,6,53945454
180276,2021-03,2021,3,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,>25M,2,42663636
180277,2021-03,2021,3,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,16M - 20M,6,99130911
180278,2021-03,2021,3,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,20M - 25M,18,317170227
180279,2021-03,2021,3,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Acer,Acer,<8M,2,12725454
180280,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Acer,Acer,12M - 14M,4,35963636
180281,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Acer,Acer,8M - 10M,8,71927272
180282,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Acer,Acer,16M - 20M,3,44461364
180283,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Acer,Acer,20M - 25M,20,350727272
180284,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Acer,Acer,12M - 14M,1,10036364
180285,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Acer,Acer,>25M,2,52363636
180286,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Acer,Acer,16M - 20M,4,65418180
180287,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Acer,Acer,20M - 25M,12,215786184
180288,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Acer,Acer,<8M,6,37630908
180289,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Acer,Acer,10M - 12M,6,59672727
180290,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Acer,Acer,8M - 10M,4,36145454
180291,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Acer,Acer,>25M,6,138763638
180292,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Acer,Acer,16M - 20M,3,44155911
180293,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Acer,Acer,20M - 25M,12,210124674
180294,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Acer,Acer,<8M,6,38176362
180295,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Acer,Acer,10M - 12M,8,75807272
180296,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Acer,Acer,12M - 14M,2,23618182
180297,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Acer,Acer,14M - 16M,4,55127999
180298,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Acer,Acer,8M - 10M,4,33510002
180299,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Acer,Acer,>25M,3,63518181
180300,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Acer,Acer,16M - 20M,32,490926288
180301,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Acer,Acer,20M - 25M,26,455428076
180302,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Acer,Acer,<8M,3,20439546
180303,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Dong Thap,Laptop,Acer,Acer,10M - 12M,6,58860000
180304,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Dong Thap,Laptop,Acer,Acer,12M - 14M,6,67036362
180305,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Dong Thap,Laptop,Acer,Acer,14M - 16M,4,51747636
180306,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Dong Thap,Laptop,Acer,Acer,8M - 10M,4,35963636
180307,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Dong Thap,Laptop,Acer,Acer,16M - 20M,12,195490908
180308,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Dong Thap,Laptop,Acer,Acer,20M - 25M,8,142593940
180309,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Hau Giang,Laptop,Acer,Acer,10M - 12M,6,61036362
180310,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Hau Giang,Laptop,Acer,Acer,8M - 10M,8,61745452
180311,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Hau Giang,Laptop,Acer,Acer,>25M,4,83418180
180312,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Hau Giang,Laptop,Acer,Acer,16M - 20M,2,30467879
180313,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Kien Giang,Laptop,Acer,Acer,10M - 12M,12,119107632
180314,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Kien Giang,Laptop,Acer,Acer,12M - 14M,1,11718182
180315,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Kien Giang,Laptop,Acer,Acer,14M - 16M,4,53418182
180316,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Kien Giang,Laptop,Acer,Acer,8M - 10M,12,108163638
180317,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Kien Giang,Laptop,Acer,Acer,>25M,2,46345456
180318,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Kien Giang,Laptop,Acer,Acer,16M - 20M,8,116145456
180319,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Kien Giang,Laptop,Acer,Acer,20M - 25M,28,500729088
180320,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Kien Giang,Laptop,Acer,Acer,<8M,2,12725454
180321,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Long An,Laptop,Acer,Acer,10M - 12M,8,73654544
180322,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Long An,Laptop,Acer,Acer,12M - 14M,3,26972727
180323,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Long An,Laptop,Acer,Acer,14M - 16M,6,80219998
180324,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Long An,Laptop,Acer,Acer,8M - 10M,6,49992274
180325,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Long An,Laptop,Acer,Acer,>25M,2,44165454
180326,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Long An,Laptop,Acer,Acer,16M - 20M,12,193023636
180327,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Long An,Laptop,Acer,Acer,20M - 25M,36,627628362
180328,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Soc Trang,Laptop,Acer,Acer,12M - 14M,6,70309098
180329,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Soc Trang,Laptop,Acer,Acer,8M - 10M,3,25881822
180330,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Soc Trang,Laptop,Acer,Acer,>25M,3,65427273
180331,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Soc Trang,Laptop,Acer,Acer,16M - 20M,6,83400006
180332,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Soc Trang,Laptop,Acer,Acer,20M - 25M,2,36381818
180333,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Soc Trang,Laptop,Acer,Acer,<8M,4,25450908
180334,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Tien Giang,Laptop,Acer,Acer,10M - 12M,1,9627273
180335,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Tien Giang,Laptop,Acer,Acer,14M - 16M,4,53781816
180336,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Tien Giang,Laptop,Acer,Acer,8M - 10M,9,77100000
180337,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Tien Giang,Laptop,Acer,Acer,>25M,2,43618182
180338,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Tien Giang,Laptop,Acer,Acer,16M - 20M,3,48246364
180339,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Tien Giang,Laptop,Acer,Acer,20M - 25M,3,52295999
180340,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Tra Vinh,Laptop,Acer,Acer,12M - 14M,0,0
180341,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Tra Vinh,Laptop,Acer,Acer,8M - 10M,1,8173636
180342,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Tra Vinh,Laptop,Acer,Acer,16M - 20M,2,31073941
180343,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Tra Vinh,Laptop,Acer,Acer,20M - 25M,15,265232724
180344,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Vinh Long,Laptop,Acer,Acer,14M - 16M,2,27981818
180345,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Vinh Long,Laptop,Acer,Acer,8M - 10M,2,17618184
180346,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Vinh Long,Laptop,Acer,Acer,16M - 20M,6,87083186
180347,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Vinh Long,Laptop,Acer,Acer,20M - 25M,24,417605816
180348,2021-03,2021,3,CellphoneS,Đông Nam Bộ,Ba Ria - Vung Tau,Laptop,Apple,Apple,>25M,68,2042152988
180349,2021-03,2021,3,CellphoneS,Đông Nam Bộ,Ba Ria - Vung Tau,Laptop,Apple,Apple,16M - 20M,15,243830577
180350,2021-03,2021,3,CellphoneS,Đông Nam Bộ,Binh Duong,Laptop,Apple,Apple,>25M,57,1682474187
180351,2021-03,2021,3,CellphoneS,Đông Nam Bộ,Binh Duong,Laptop,Apple,Apple,16M - 20M,6,95945454
180352,2021-03,2021,3,CellphoneS,Đông Nam Bộ,Binh Phuoc,Laptop,Apple,Apple,>25M,8,239719482
180353,2021-03,2021,3,CellphoneS,Đông Nam Bộ,Binh Phuoc,Laptop,Apple,Apple,16M - 20M,15,241227270
180354,2021-03,2021,3,CellphoneS,Đông Nam Bộ,Binh Thuan,Laptop,Apple,Apple,>25M,5,148792930
180355,2021-03,2021,3,CellphoneS,Đông Nam Bộ,Binh Thuan,Laptop,Apple,Apple,16M - 20M,16,262545456
180356,2021-03,2021,3,CellphoneS,Đông Nam Bộ,Dong Nai,Laptop,Apple,Apple,>25M,92,2785857592
180357,2021-03,2021,3,CellphoneS,Đông Nam Bộ,Dong Nai,Laptop,Apple,Apple,16M - 20M,39,623175087
180358,2021-03,2021,3,CellphoneS,Đông Nam Bộ,Tay Ninh,Laptop,Apple,Apple,>25M,8,237745456
180359,2021-03,2021,3,CellphoneS,Đông Nam Bộ,Tay Ninh,Laptop,Apple,Apple,16M - 20M,6,96490908
180360,2021-03,2021,3,CellphoneS,HCM,Ho Chi Minh,Laptop,Apple,Apple,>25M,666,21455151696
180361,2021-03,2021,3,CellphoneS,HCM,Ho Chi Minh,Laptop,Apple,Apple,16M - 20M,134,2150903014
180362,2021-03,2021,3,CellphoneS,HN,Ha Noi,Laptop,Apple,Apple,>25M,588,18775190823
180363,2021-03,2021,3,CellphoneS,HN,Ha Noi,Laptop,Apple,Apple,16M - 20M,56,898432026
180364,2021-03,2021,3,CellphoneS,Miền Bắc 1,Bac Giang,Laptop,Apple,Apple,>25M,8,230264938
180365,2021-03,2021,3,CellphoneS,Miền Bắc 1,Bac Giang,Laptop,Apple,Apple,16M - 20M,8,129818182
180366,2021-03,2021,3,CellphoneS,Miền Bắc 1,Bac Ninh,Laptop,Apple,Apple,>25M,14,398766668
180367,2021-03,2021,3,CellphoneS,Miền Bắc 1,Bac Ninh,Laptop,Apple,Apple,16M - 20M,12,191890908
180368,2021-03,2021,3,CellphoneS,Miền Bắc 1,Cao Bang,Laptop,Apple,Apple,>25M,6,178581820
180369,2021-03,2021,3,CellphoneS,Miền Bắc 1,Dien Bien,Laptop,Apple,Apple,>25M,8,235472732
180370,2021-03,2021,3,CellphoneS,Miền Bắc 1,Ha Giang,Laptop,Apple,Apple,>25M,6,182672727
180371,2021-03,2021,3,CellphoneS,Miền Bắc 1,Hoa Binh,Laptop,Apple,Apple,>25M,12,380754548
180372,2021-03,2021,3,CellphoneS,Miền Bắc 1,Hoa Binh,Laptop,Apple,Apple,16M - 20M,4,64690908
180373,2021-03,2021,3,CellphoneS,Miền Bắc 1,Lao Cai,Laptop,Apple,Apple,>25M,22,597543928
180374,2021-03,2021,3,CellphoneS,Miền Bắc 1,Lao Cai,Laptop,Apple,Apple,16M - 20M,6,94855092
180375,2021-03,2021,3,CellphoneS,Miền Bắc 1,Lai chau,Laptop,Apple,Apple,>25M,12,365200000
180376,2021-03,2021,3,CellphoneS,Miền Bắc 1,Lang Son,Laptop,Apple,Apple,>25M,4,113145454
180377,2021-03,2021,3,CellphoneS,Miền Bắc 1,Lang Son,Laptop,Apple,Apple,16M - 20M,6,95945454
180378,2021-03,2021,3,CellphoneS,Miền Bắc 1,Phu Tho,Laptop,Apple,Apple,>25M,7,215841818
180379,2021-03,2021,3,CellphoneS,Miền Bắc 1,Phu Tho,Laptop,Apple,Apple,16M - 20M,2,31981818
180380,2021-03,2021,3,CellphoneS,Miền Bắc 1,Quang Ninh,Laptop,Apple,Apple,>25M,36,1037945456
180381,2021-03,2021,3,CellphoneS,Miền Bắc 1,Quang Ninh,Laptop,Apple,Apple,16M - 20M,32,513648480
180382,2021-03,2021,3,CellphoneS,Miền Bắc 1,Son La,Laptop,Apple,Apple,>25M,4,109600002
180383,2021-03,2021,3,CellphoneS,Miền Bắc 1,Son La,Laptop,Apple,Apple,16M - 20M,8,128654544
180384,2021-03,2021,3,CellphoneS,Miền Bắc 1,Thai Nguyen,Laptop,Apple,Apple,>25M,20,571939400
180385,2021-03,2021,3,CellphoneS,Miền Bắc 1,Thai Nguyen,Laptop,Apple,Apple,16M - 20M,8,128169696
180386,2021-03,2021,3,CellphoneS,Miền Bắc 1,Tuyen Quang,Laptop,Apple,Apple,>25M,7,188290911
180387,2021-03,2021,3,CellphoneS,Miền Bắc 1,Tuyen Quang,Laptop,Apple,Apple,16M - 20M,6,95527272
180388,2021-03,2021,3,CellphoneS,Miền Bắc 1,Vinh Phuc,Laptop,Apple,Apple,>25M,12,341107274
180389,2021-03,2021,3,CellphoneS,Miền Bắc 1,Vinh Phuc,Laptop,Apple,Apple,16M - 20M,24,385236360
180390,2021-03,2021,3,CellphoneS,Miền Bắc 1,Yen Bai,Laptop,Apple,Apple,16M - 20M,2,33557575
180391,2021-03,2021,3,CellphoneS,Miền Bắc 2,Hai Duong,Laptop,Apple,Apple,>25M,44,1271360012
180392,2021-03,2021,3,CellphoneS,Miền Bắc 2,Hai Duong,Laptop,Apple,Apple,16M - 20M,8,130654545
180393,2021-03,2021,3,CellphoneS,Miền Bắc 2,Ha Nam,Laptop,Apple,Apple,>25M,12,420942183
180394,2021-03,2021,3,CellphoneS,Miền Bắc 2,Ha Nam,Laptop,Apple,Apple,16M - 20M,4,64625460
180395,2021-03,2021,3,CellphoneS,Miền Bắc 2,Hai Phong,Laptop,Apple,Apple,>25M,60,1912331566
180396,2021-03,2021,3,CellphoneS,Miền Bắc 2,Hai Phong,Laptop,Apple,Apple,16M - 20M,3,48154545
180397,2021-03,2021,3,CellphoneS,Miền Bắc 2,Ha Tinh,Laptop,Apple,Apple,>25M,24,664839684
180398,2021-03,2021,3,CellphoneS,Miền Bắc 2,Ha Tinh,Laptop,Apple,Apple,16M - 20M,16,256509092
180399,2021-03,2021,3,CellphoneS,Miền Bắc 2,Hung Yen,Laptop,Apple,Apple,>25M,6,160418181
180400,2021-03,2021,3,CellphoneS,Miền Bắc 2,Hung Yen,Laptop,Apple,Apple,16M - 20M,8,128654544
180401,2021-03,2021,3,CellphoneS,Miền Bắc 2,Nghe An,Laptop,Apple,Apple,>25M,39,1087283904
180402,2021-03,2021,3,CellphoneS,Miền Bắc 2,Nghe An,Laptop,Apple,Apple,16M - 20M,12,192133334
180403,2021-03,2021,3,CellphoneS,Miền Bắc 2,Ninh Binh,Laptop,Apple,Apple,>25M,10,312217804
180404,2021-03,2021,3,CellphoneS,Miền Bắc 2,Ninh Binh,Laptop,Apple,Apple,16M - 20M,2,31981818
180405,2021-03,2021,3,CellphoneS,Miền Bắc 2,Nam Dinh,Laptop,Apple,Apple,>25M,16,464889704
180406,2021-03,2021,3,CellphoneS,Miền Bắc 2,Nam Dinh,Laptop,Apple,Apple,16M - 20M,3,48154545
180407,2021-03,2021,3,CellphoneS,Miền Bắc 2,Quang Binh,Laptop,Apple,Apple,>25M,9,254354547
180408,2021-03,2021,3,CellphoneS,Miền Bắc 2,Quang Binh,Laptop,Apple,Apple,16M - 20M,21,337483461
180409,2021-03,2021,3,CellphoneS,Miền Bắc 2,Quang Tri,Laptop,Apple,Apple,>25M,12,322924678
180410,2021-03,2021,3,CellphoneS,Miền Bắc 2,Quang Tri,Laptop,Apple,Apple,16M - 20M,9,144463632
180411,2021-03,2021,3,CellphoneS,Miền Bắc 2,Thai Binh,Laptop,Apple,Apple,>25M,8,228582982
180412,2021-03,2021,3,CellphoneS,Miền Bắc 2,Thai Binh,Laptop,Apple,Apple,16M - 20M,12,192765597
180413,2021-03,2021,3,CellphoneS,Miền Bắc 2,Thanh Hoa,Laptop,Apple,Apple,>25M,22,616267624
180414,2021-03,2021,3,CellphoneS,Miền Bắc 2,Thanh Hoa,Laptop,Apple,Apple,16M - 20M,16,253527276
180415,2021-03,2021,3,CellphoneS,Miền Trung,Binh Dinh,Laptop,Apple,Apple,>25M,28,846176976
180416,2021-03,2021,3,CellphoneS,Miền Trung,Binh Dinh,Laptop,Apple,Apple,16M - 20M,4,64266666
180417,2021-03,2021,3,CellphoneS,Miền Trung,Da Nang,Laptop,Apple,Apple,>25M,218,6858055556
180418,2021-03,2021,3,CellphoneS,Miền Trung,Da Nang,Laptop,Apple,Apple,16M - 20M,26,416590910
180419,2021-03,2021,3,CellphoneS,Miền Trung,Dak Nong,Laptop,Apple,Apple,>25M,4,134872728
180420,2021-03,2021,3,CellphoneS,Miền Trung,Dak Lak,Laptop,Apple,Apple,>25M,45,1259832759
180421,2021-03,2021,3,CellphoneS,Miền Trung,Dak Lak,Laptop,Apple,Apple,16M - 20M,4,66145454
180422,2021-03,2021,3,CellphoneS,Miền Trung,Gia Lai,Laptop,Apple,Apple,>25M,12,376527273
180423,2021-03,2021,3,CellphoneS,Miền Trung,Gia Lai,Laptop,Apple,Apple,16M - 20M,2,31860607
180424,2021-03,2021,3,CellphoneS,Miền Trung,Khanh Hoa,Laptop,Apple,Apple,>25M,40,1194276686
180425,2021-03,2021,3,CellphoneS,Miền Trung,Khanh Hoa,Laptop,Apple,Apple,16M - 20M,6,96309090
180426,2021-03,2021,3,CellphoneS,Miền Trung,Kon Tum,Laptop,Apple,Apple,>25M,6,169036368
180427,2021-03,2021,3,CellphoneS,Miền Trung,Lam Dong,Laptop,Apple,Apple,>25M,21,670371678
180428,2021-03,2021,3,CellphoneS,Miền Trung,Lam Dong,Laptop,Apple,Apple,16M - 20M,24,385599996
180429,2021-03,2021,3,CellphoneS,Miền Trung,Ninh Thuan,Laptop,Apple,Apple,>25M,8,233503030
180430,2021-03,2021,3,CellphoneS,Miền Trung,Phu Yen,Laptop,Apple,Apple,>25M,9,295854549
180431,2021-03,2021,3,CellphoneS,Miền Trung,Quang Ngai,Laptop,Apple,Apple,>25M,12,327927274
180432,2021-03,2021,3,CellphoneS,Miền Trung,Quang Ngai,Laptop,Apple,Apple,16M - 20M,2,33000000
180433,2021-03,2021,3,CellphoneS,Miền Trung,Quang Nam,Laptop,Apple,Apple,>25M,14,410115156
180434,2021-03,2021,3,CellphoneS,Miền Trung,Quang Nam,Laptop,Apple,Apple,16M - 20M,8,126290908
180435,2021-03,2021,3,CellphoneS,Miền Trung,Hue,Laptop,Apple,Apple,>25M,33,948204714
180436,2021-03,2021,3,CellphoneS,Miền Trung,Hue,Laptop,Apple,Apple,16M - 20M,9,144327273
180437,2021-03,2021,3,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Apple,Apple,>25M,16,466803794
180438,2021-03,2021,3,CellphoneS,Tây Nam Bộ,An Giang,Laptop,Apple,Apple,16M - 20M,9,144463635
180439,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Apple,Apple,>25M,4,113782730
180440,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Bac Lieu,Laptop,Apple,Apple,16M - 20M,1,16172727
180441,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Apple,Apple,>25M,6,163581820
180442,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Ben Tre,Laptop,Apple,Apple,16M - 20M,8,127927280
180443,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Apple,Apple,>25M,4,116327272
180444,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Ca Mau,Laptop,Apple,Apple,16M - 20M,4,64327272
180445,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Apple,Apple,>25M,13,400584772
180446,2021-03,2021,3,CellphoneS,Tây Nam Bộ,Can Tho,Laptop,Apple,Apple,16M - 20M,12,192981820
